~~~~~~~~~~~~~~~~~~~~~~~~ 
yes.co.il Image Results 
~~~~~~~~~~~~~~~~~~~~~~~~ 

~~~~~~~~~~~~~ 
Valid Images: 
~~~~~~~~~~~~~ 

✔️ Locator: (//a//img[@alt])[1] -> alt: Yes - הסדרות והסרטים הטובים בעולם | src: /documents/35760/312024/logo_yes.png/87f42d6d-19cf-e204-b181-14f06c6b745d?t=1594748005910
❌ Locator: (//a//img[@alt])[157] -> alt: Emily_The_Criminal | src: /o/com.yes.alpha.theme/images/yes/default2x3.jpg
❌ Locator: (//a//img[@alt])[159] -> alt: Panama | src: /o/com.yes.alpha.theme/images/yes/default2x3.jpg
❌ Locator: (//a//img[@alt])[161] -> alt: Fit_For_Christmas | src: /o/com.yes.alpha.theme/images/yes/default2x3.jpg
❌ Locator: (//a//img[@alt])[163] -> alt: Weird:_The_Al_Yankovic_Story | src: /o/com.yes.alpha.theme/images/yes/default2x3.jpg
❌ Locator: (//a//img[@alt])[167] -> alt: Carnivale | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[172] -> alt: Conversations_With_Friends | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[174] -> alt: Gaslit | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[176] -> alt: Funny_Woman | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[178] -> alt: Icons_Unearthed | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[180] -> alt: Who_has_heard_of_Hava_and_Nava | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[182] -> alt: Bloody_Murray | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[184] -> alt: Hotel_Portofino | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[186] -> alt: The_Thing_About_Pam | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[188] -> alt: Fire_Dance | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[190] -> alt: The_Gilded_Age | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[192] -> alt: The_Great | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[194] -> alt: Yellowjackets | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[196] -> alt: Girls5eva | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[198] -> alt: Rookie_Blue | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[200] -> alt: HaGashash:_The_Tip_Of_The_Kettle | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[202] -> alt: Dave | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[204] -> alt: Mare_Of_Eastown | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[206] -> alt: Perry_Mason | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[208] -> alt: The_Captrue | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[210] -> alt: The_Deputy | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[212] -> alt: The_Plot_Against_America | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[214] -> alt: A_Million_Little_Things | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[216] -> alt: Succession | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[218] -> alt: The_Pacific | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[220] -> alt: Fauda | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[222] -> alt: Togetherness | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[224] -> alt: Shtissel | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[226] -> alt: Succession | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[228] -> alt: Station_19 | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[230] -> alt: Smother | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[233] -> alt: From | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[235] -> alt: Dana_Kama | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[237] -> alt: Dana_Kama_-_BTS | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[239] -> alt: Three_Pines | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[241] -> alt: It's_all_about_Anna | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[243] -> alt: Grey's_Anatomy | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg
❌ Locator: (//a//img[@alt])[245] -> alt: F.B.I | src: /o/com.yes.alpha.theme/images/yes/default16x9.jpg

